model,best_mrr20_group,best_mrr20_run,best_mrr20_trial,best_hr10_group,best_hr10_run,best_hr10_trial,test_mrr20_group,test_mrr20_run,test_mrr20_trial,test_hr10_group,test_hr10_run,test_hr10_trial,hit_best_mrr20,hit_best_hr10,hit_test_mrr20,hit_test_hr10,trial_idx,trials_progress,status,run_phase,group_key,experiment_note,trial_knobs,log_rel_path
FeaturedMoE_N3,0.0785,0.0785,0.0785,0.1100,0.1100,0.1089,0.1595,0.1595,0.1595,0.1862,0.1859,0.1846,Y,,Y,,5,5/15,success,P01,FeaturedMoE_N3,plain P01 scale1,drop=0.25 lr=0.00131 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/002_P01_plain_c4_wide_two_layer.log
FeaturedMoE_N3,0.0785,0.0785,0.0783,0.1104,0.1104,0.1104,0.1595,0.1595,0.1586,0.1862,0.1859,0.1848,,Y,,,8,8/15,success,P01,FeaturedMoE_N3,plain P01 scale1,drop=0.25 lr=6.11e-05 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/002_P01_plain_c4_wide_two_layer.log
FeaturedMoE_N3,0.0785,0.0778,0.0778,0.1104,0.1080,0.1080,0.1595,0.1587,0.1587,0.1862,0.1833,0.1833,Y,Y,Y,Y,1,1/10,success,D10,FeaturedMoE_N3,plain D10 scale1,drop=0.15 lr=0.0019 wd=0.0001,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/003_D10_dense_plain_macro_mid.log
FeaturedMoE_N3,0.0785,0.0778,0.0773,0.1104,0.1080,0.1063,0.1595,0.1587,0.1568,0.1862,0.1836,0.1836,,,,Y,2,2/10,success,D10,FeaturedMoE_N3,plain D10 scale1,drop=0.10 lr=9.98e-05 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/003_D10_dense_plain_macro_mid.log
FeaturedMoE_N3,0.0785,0.0779,0.0779,0.1104,0.1080,0.1079,0.1595,0.1587,0.1587,0.1862,0.1847,0.1847,Y,,,Y,4,4/10,success,D10,FeaturedMoE_N3,plain D10 scale1,drop=0.15 lr=0.00138 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/003_D10_dense_plain_macro_mid.log
FeaturedMoE_N3,0.0785,0.0780,0.0780,0.1104,0.1093,0.1093,0.1595,0.1592,0.1592,0.1862,0.1862,0.1862,Y,Y,Y,Y,7,7/10,success,D10,FeaturedMoE_N3,plain D10 scale1,drop=0.20 lr=0.000996 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/003_D10_dense_plain_macro_mid.log
FeaturedMoE_N3,0.0785,0.0770,0.0770,0.1104,0.1056,0.1056,0.1595,0.1564,0.1564,0.1862,0.1831,0.1831,Y,Y,Y,Y,1,1/10,success,D11,FeaturedMoE_N3,plain D11 scale1,drop=0.10 lr=0.00013 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_D11_dense_plain_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0775,0.0775,0.1104,0.1075,0.1075,0.1595,0.1569,0.1569,0.1862,0.1853,0.1853,Y,Y,Y,Y,2,2/10,success,D11,FeaturedMoE_N3,plain D11 scale1,drop=0.25 lr=6.4e-05 wd=0.0001,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_D11_dense_plain_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0779,0.0779,0.1104,0.1088,0.1088,0.1595,0.1574,0.1574,0.1862,0.1853,0.1848,Y,Y,Y,,3,3/10,success,D11,FeaturedMoE_N3,plain D11 scale1,drop=0.20 lr=0.00069 wd=0.0005,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_D11_dense_plain_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0779,0.0779,0.1104,0.1088,0.1087,0.1595,0.1581,0.1581,0.1862,0.1853,0.1852,,,Y,,6,6/10,success,D11,FeaturedMoE_N3,plain D11 scale1,drop=0.25 lr=0.000333 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_D11_dense_plain_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0779,0.0778,0.1104,0.1088,0.1083,0.1595,0.1586,0.1586,0.1862,0.1853,0.1853,,,Y,,8,8/10,success,D11,FeaturedMoE_N3,plain D11 scale1,drop=0.25 lr=0.000512 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_D11_dense_plain_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0778,0.0778,0.1104,0.1075,0.1075,0.1595,0.1583,0.1583,0.1862,0.1840,0.1840,Y,Y,Y,Y,1,1/10,success,D12,FeaturedMoE_N3,plain D12 scale1,drop=0.10 lr=0.00099 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/005_D12_dense_film_macro_mid.log
FeaturedMoE_N3,0.0785,0.0779,0.0779,0.1104,0.1085,0.1085,0.1595,0.1583,0.1581,0.1862,0.1856,0.1856,Y,Y,,Y,2,2/10,success,D12,FeaturedMoE_N3,plain D12 scale1,drop=0.25 lr=9.76e-05 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/005_D12_dense_film_macro_mid.log
FeaturedMoE_N3,0.0785,0.0781,0.0781,0.1104,0.1085,0.1072,0.1595,0.1588,0.1588,0.1862,0.1856,0.1838,Y,,Y,,3,3/10,success,D12,FeaturedMoE_N3,plain D12 scale1,drop=0.20 lr=0.000903 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/005_D12_dense_film_macro_mid.log
FeaturedMoE_N3,0.0785,0.0781,0.0776,0.1104,0.1085,0.1065,0.1595,0.1589,0.1589,0.1862,0.1856,0.1844,,,Y,,4,4/10,success,D12,FeaturedMoE_N3,plain D12 scale1,drop=0.10 lr=0.00162 wd=0,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/005_D12_dense_film_macro_mid.log
FeaturedMoE_N3,0.0785,0.0781,0.0781,0.1104,0.1087,0.1087,0.1595,0.1595,0.1595,0.1862,0.1856,0.1853,,Y,Y,,5,5/10,success,D12,FeaturedMoE_N3,plain D12 scale1,drop=0.25 lr=0.000941 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/005_D12_dense_film_macro_mid.log
FeaturedMoE_N3,0.0785,0.0337,0.0337,0.1104,0.0473,0.0473,0.1595,0.0497,0.0497,0.1862,0.0760,0.0760,Y,Y,Y,Y,1,1/10,success,D13,FeaturedMoE_N3,plain D13 scale1,drop=0.15 lr=4.46e-05 wd=0.0001,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/006_D13_dense_film_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0780,0.0780,0.1104,0.1084,0.1084,0.1595,0.1586,0.1586,0.1862,0.1856,0.1856,Y,Y,Y,Y,2,2/10,success,D13,FeaturedMoE_N3,plain D13 scale1,drop=0.20 lr=0.000915 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/006_D13_dense_film_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0781,0.0781,0.1104,0.1084,0.1084,0.1595,0.1586,0.1577,0.1862,0.1856,0.1846,Y,,,,3,3/10,success,D13,FeaturedMoE_N3,plain D13 scale1,drop=0.20 lr=0.00101 wd=0.0005,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/006_D13_dense_film_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0784,0.0784,0.1104,0.1087,0.1087,0.1595,0.1587,0.1587,0.1862,0.1856,0.1850,Y,Y,Y,,5,5/10,success,D13,FeaturedMoE_N3,plain D13 scale1,drop=0.25 lr=0.000541 wd=1e-06,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/006_D13_dense_film_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0784,0.0783,0.1104,0.1089,0.1089,0.1595,0.1587,0.1587,0.1862,0.1856,0.1853,,Y,,,6,6/10,success,D13,FeaturedMoE_N3,plain D13 scale1,drop=0.25 lr=0.000513 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/006_D13_dense_film_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0784,0.0779,0.1104,0.1093,0.1093,0.1595,0.1587,0.1569,0.1862,0.1856,0.1837,,Y,,,10,10/10,success,D13,FeaturedMoE_N3,plain D13 scale1,drop=0.20 lr=0.000425 wd=0.0005,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/006_D13_dense_film_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0778,0.0778,0.1104,0.1091,0.1091,0.1595,0.1572,0.1572,0.1862,0.1836,0.1836,Y,Y,Y,Y,1,1/10,success,D14,FeaturedMoE_N3,plain D14 scale1,drop=0.15 lr=0.000669 wd=0.0005,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/007_D14_dense_gated_macro_mid.log
FeaturedMoE_N3,0.0785,0.0778,0.0777,0.1104,0.1091,0.1076,0.1595,0.1581,0.1581,0.1862,0.1846,0.1846,,,Y,Y,3,3/10,success,D14,FeaturedMoE_N3,plain D14 scale1,drop=0.10 lr=0.000249 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/007_D14_dense_gated_macro_mid.log
FeaturedMoE_N3,0.0785,0.0778,0.0778,0.1104,0.1091,0.1080,0.1595,0.1581,0.1581,0.1862,0.1851,0.1851,,,,Y,4,4/10,success,D14,FeaturedMoE_N3,plain D14 scale1,drop=0.15 lr=0.000197 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/007_D14_dense_gated_macro_mid.log
FeaturedMoE_N3,0.0785,0.0779,0.0779,0.1104,0.1093,0.1093,0.1595,0.1591,0.1591,0.1862,0.1851,0.1851,Y,Y,Y,,5,5/10,success,D14,FeaturedMoE_N3,plain D14 scale1,drop=0.15 lr=0.000898 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/007_D14_dense_gated_macro_mid.log
FeaturedMoE_N3,0.0785,0.0779,0.0779,0.1104,0.1093,0.1080,0.1595,0.1591,0.1590,0.1862,0.1852,0.1852,,,,Y,8,8/10,success,D14,FeaturedMoE_N3,plain D14 scale1,drop=0.15 lr=0.00116 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/007_D14_dense_gated_macro_mid.log
FeaturedMoE_N3,0.0785,0.0781,0.0781,0.1104,0.1092,0.1092,0.1595,0.1588,0.1588,0.1862,0.1855,0.1855,Y,Y,Y,Y,1,1/10,success,D15,FeaturedMoE_N3,plain D15 scale1,drop=0.20 lr=0.00135 wd=0,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/008_D15_dense_gated_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0781,0.0781,0.1104,0.1092,0.1080,0.1595,0.1589,0.1589,0.1862,0.1855,0.1848,,,Y,,3,3/10,success,D15,FeaturedMoE_N3,plain D15 scale1,drop=0.25 lr=0.0011 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/008_D15_dense_gated_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0781,0.0781,0.1104,0.1092,0.1087,0.1595,0.1590,0.1590,0.1862,0.1855,0.1854,,,Y,,4,4/10,success,D15,FeaturedMoE_N3,plain D15 scale1,drop=0.20 lr=0.00149 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/008_D15_dense_gated_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0781,0.0779,0.1104,0.1092,0.1087,0.1595,0.1590,0.1586,0.1862,0.1861,0.1861,,,,Y,6,6/10,success,D15,FeaturedMoE_N3,plain D15 scale1,drop=0.20 lr=0.000193 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/008_D15_dense_gated_macro_mid_micro.log
FeaturedMoE_N3,0.0785,0.0672,0.0672,0.1104,0.0712,0.0712,0.1595,0.1517,0.1517,0.1862,0.1556,0.1556,Y,Y,Y,Y,1,1/4,success,M20,FeaturedMoE_N3,plain M20 scale1,drop=0.10 lr=8.33e-05 wd=0.0005,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/009_M20_macro_only_moe_both.log
FeaturedMoE_N3,0.0785,0.0783,0.0783,0.1104,0.1102,0.1102,0.1595,0.1589,0.1589,0.1866,0.1866,0.1866,Y,Y,Y,Y,2,2/4,success,M20,FeaturedMoE_N3,plain M20 scale1,drop=0.25 lr=0.000126 wd=0.0001,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/009_M20_macro_only_moe_both.log
FeaturedMoE_N3,0.0785,0.0783,0.0781,0.1104,0.1102,0.1087,0.1595,0.1595,0.1595,0.1866,0.1866,0.1865,,,Y,,3,3/4,success,M20,FeaturedMoE_N3,plain M20 scale1,drop=0.25 lr=0.000232 wd=0,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/009_M20_macro_only_moe_both.log
FeaturedMoE_N3,0.0788,0.0788,0.0788,0.1116,0.1116,0.1116,0.1602,0.1602,0.1602,0.1874,0.1874,0.1874,Y,Y,Y,Y,1,1/4,success,M21,FeaturedMoE_N3,plain M21 scale1,drop=0.25 lr=8.16e-05 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/010_M21_macro_mid_moe_both.log
FeaturedMoE_N3,0.0792,0.0792,0.0792,0.1119,0.1119,0.1119,0.1606,0.1606,0.1606,0.1880,0.1880,0.1880,Y,Y,Y,Y,4,4/4,success,M21,FeaturedMoE_N3,plain M21 scale1,drop=0.20 lr=0.000976 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/010_M21_macro_mid_moe_both.log
FeaturedMoE_N3,0.0792,0.0788,0.0788,0.1119,0.1084,0.1084,0.1606,0.1606,0.1606,0.1880,0.1864,0.1864,Y,Y,Y,Y,1,1/4,success,M22,FeaturedMoE_N3,plain M22 scale1,drop=0.10 lr=4.6e-05 wd=1e-06,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/011_M22_full_moe_both_anchor.log
FeaturedMoE_N3,0.0792,0.0790,0.0790,0.1119,0.1098,0.1098,0.1606,0.1606,0.1604,0.1880,0.1864,0.1861,Y,Y,,,2,2/4,success,M22,FeaturedMoE_N3,plain M22 scale1,drop=0.20 lr=7.83e-05 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/011_M22_full_moe_both_anchor.log
FeaturedMoE_N3,0.0798,0.0798,0.0798,0.1133,0.1133,0.1133,0.1606,0.1606,0.1603,0.1880,0.1867,0.1867,Y,Y,,Y,3,3/4,success,M22,FeaturedMoE_N3,plain M22 scale1,drop=0.25 lr=0.000487 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/011_M22_full_moe_both_anchor.log
FeaturedMoE_N3,0.0798,0.0782,0.0782,0.1133,0.1095,0.1095,0.1606,0.1591,0.1591,0.1880,0.1856,0.1856,Y,Y,Y,Y,1,1/4,success,R30,FeaturedMoE_N3,plain R30 scale1,drop=0.20 lr=0.000142 wd=0,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/012_R30_full_rule_soft.log
FeaturedMoE_N3,0.0798,0.0782,0.0782,0.1133,0.1095,0.1087,0.1606,0.1597,0.1597,0.1880,0.1860,0.1860,,,Y,Y,2,2/4,success,R30,FeaturedMoE_N3,plain R30 scale1,drop=0.15 lr=0.000554 wd=1e-06,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/012_R30_full_rule_soft.log
FeaturedMoE_N3,0.0798,0.0784,0.0784,0.1133,0.1095,0.1094,0.1606,0.1597,0.1591,0.1880,0.1860,0.1860,Y,,,,3,3/4,success,R30,FeaturedMoE_N3,plain R30 scale1,drop=0.15 lr=0.000345 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/012_R30_full_rule_soft.log
FeaturedMoE_N3,0.0798,0.0781,0.0781,0.1133,0.1085,0.1085,0.1606,0.1595,0.1595,0.1880,0.1863,0.1863,Y,Y,Y,Y,1,1/4,success,R31,FeaturedMoE_N3,plain R31 scale1,drop=0.20 lr=0.000767 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/013_R31_full_moe_hidden_only.log
FeaturedMoE_N3,0.0798,0.0783,0.0783,0.1133,0.1092,0.1092,0.1606,0.1599,0.1599,0.1880,0.1863,0.1858,Y,Y,Y,,2,2/4,success,R31,FeaturedMoE_N3,plain R31 scale1,drop=0.25 lr=0.00112 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/013_R31_full_moe_hidden_only.log
FeaturedMoE_N3,0.0798,0.0783,0.0783,0.1133,0.1096,0.1096,0.1606,0.1599,0.1586,0.1880,0.1863,0.1856,,Y,,,3,3/4,success,R31,FeaturedMoE_N3,plain R31 scale1,drop=0.10 lr=0.000303 wd=0.0001,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/013_R31_full_moe_hidden_only.log
FeaturedMoE_N3,0.0798,0.0556,0.0556,0.1133,0.0655,0.0655,0.1606,0.1052,0.1052,0.1880,0.1304,0.1304,Y,Y,Y,Y,1,1/3,success,R32,FeaturedMoE_N3,plain R32 scale1,drop=0.10 lr=3.81e-05 wd=1e-06,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/014_R32_full_moe_feature_only.log
FeaturedMoE_N3,0.0798,0.0611,0.0611,0.1133,0.0668,0.0668,0.1606,0.1243,0.1243,0.1880,0.1429,0.1429,Y,Y,Y,Y,3,3/3,success,R32,FeaturedMoE_N3,plain R32 scale1,drop=0.20 lr=2.08e-05 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/014_R32_full_moe_feature_only.log
FeaturedMoE_N3,0.0799,0.0799,0.0799,0.1133,0.1122,0.1122,0.1613,0.1613,0.1613,0.1882,0.1882,0.1882,Y,Y,Y,Y,1,1/4,success,R33,FeaturedMoE_N3,plain R33 scale1,drop=0.10 lr=0.00022 wd=0,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/015_R33_full_moe_hidden_gated_bias.log
FeaturedMoE_N3,0.0801,0.0801,0.0801,0.1134,0.1134,0.1134,0.1613,0.1613,0.1606,0.1882,0.1882,0.1874,Y,Y,,,2,2/4,success,R33,FeaturedMoE_N3,plain R33 scale1,drop=0.25 lr=0.00073 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/015_R33_full_moe_hidden_gated_bias.log
FeaturedMoE_N3,0.0801,0.0801,0.0799,0.1141,0.1141,0.1141,0.1613,0.1613,0.1600,0.1882,0.1882,0.1872,,Y,,,3,3/4,success,R33,FeaturedMoE_N3,plain R33 scale1,drop=0.25 lr=0.000417 wd=0.0001,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/015_R33_full_moe_hidden_gated_bias.log
FeaturedMoE_N3,0.0801,0.0786,0.0786,0.1141,0.1099,0.1099,0.1613,0.1598,0.1598,0.1882,0.1868,0.1868,Y,Y,Y,Y,1,1/4,success,R34,FeaturedMoE_N3,plain R34 scale1,drop=0.25 lr=0.000583 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/016_R34_hybrid_macro_learn_mid_micro_rule.log
FeaturedMoE_N3,0.0801,0.0786,0.0783,0.1141,0.1099,0.1086,0.1613,0.1601,0.1601,0.1882,0.1873,0.1873,,,Y,Y,4,4/4,success,R34,FeaturedMoE_N3,plain R34 scale1,drop=0.15 lr=0.000478 wd=0,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/016_R34_hybrid_macro_learn_mid_micro_rule.log
FeaturedMoE_N3,0.0801,0.0799,0.0799,0.1145,0.1145,0.1145,0.1613,0.1610,0.1610,0.1882,0.1876,0.1876,Y,Y,Y,Y,1,1/3,success,E40,FeaturedMoE_N3,plain E40 scale1,drop=0.25 lr=0.000375 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/017_E40_full_moe_both_complex_all.log
FeaturedMoE_N3,0.0801,0.0795,0.0795,0.1145,0.1099,0.1099,0.1616,0.1616,0.1616,0.1882,0.1876,0.1876,Y,Y,Y,Y,1,1/4,success,E41,FeaturedMoE_N3,plain E41 scale1,drop=0.10 lr=0.000311 wd=1e-06,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/018_E41_full_moe_both_complex_macro.log
FeaturedMoE_N3,0.0801,0.0796,0.0796,0.1145,0.1127,0.1127,0.1616,0.1616,0.1606,0.1882,0.1878,0.1878,Y,Y,,Y,2,2/4,success,E41,FeaturedMoE_N3,plain E41 scale1,drop=0.25 lr=0.000122 wd=1e-07,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/018_E41_full_moe_both_complex_macro.log
FeaturedMoE_N3,0.0801,0.0790,0.0790,0.1145,0.1098,0.1098,0.1616,0.1615,0.1615,0.1882,0.1877,0.1877,Y,Y,Y,Y,1,1/4,success,E42,FeaturedMoE_N3,plain E42 scale1,drop=0.15 lr=0.00101 wd=0,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/019_E42_full_moe_both_complex_mid.log
FeaturedMoE_N3,0.0801,0.0793,0.0793,0.1145,0.1098,0.1090,0.1616,0.1615,0.1609,0.1882,0.1877,0.1865,Y,,,,2,2/4,success,E42,FeaturedMoE_N3,plain E42 scale1,drop=0.10 lr=7.89e-05 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/019_E42_full_moe_both_complex_mid.log
FeaturedMoE_N3,0.0801,0.0797,0.0797,0.1145,0.1130,0.1130,0.1616,0.1615,0.1605,0.1882,0.1878,0.1878,Y,Y,,Y,3,3/4,success,E42,FeaturedMoE_N3,plain E42 scale1,drop=0.20 lr=8.73e-05 wd=1e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/019_E42_full_moe_both_complex_mid.log
FeaturedMoE_N3,0.0801,0.0784,0.0784,0.1145,0.1094,0.1094,0.1616,0.1573,0.1573,0.1882,0.1843,0.1843,Y,Y,Y,Y,1,1/3,success,T50,FeaturedMoE_N3,plain T50 scale1,drop=0.10 lr=0.000586 wd=0.0005,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/020_T50_full_moe_both_mid_token.log
FeaturedMoE_N3,0.0801,0.0793,0.0793,0.1145,0.1104,0.1104,0.1616,0.1613,0.1613,0.1882,0.1875,0.1875,Y,Y,Y,Y,2,2/3,success,T50,FeaturedMoE_N3,plain T50 scale1,drop=0.10 lr=0.00064 wd=1e-06,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/020_T50_full_moe_both_mid_token.log
FeaturedMoE_N3,0.0801,0.0790,0.0790,0.1145,0.1104,0.1104,0.1616,0.1600,0.1600,0.1882,0.1854,0.1854,Y,Y,Y,Y,1,1/3,success,T51,FeaturedMoE_N3,plain T51 scale1,drop=0.15 lr=5.16e-05 wd=5e-05,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/021_T51_full_moe_both_all_token.log
FeaturedMoE_N3,0.0801,0.0790,0.0790,0.1145,0.1104,0.1099,0.1616,0.1609,0.1609,0.1882,0.1867,0.1867,,,Y,Y,2,2/3,success,T51,FeaturedMoE_N3,plain T51 scale1,drop=0.15 lr=8.96e-05 wd=0,CORE28/KuaiRecLargeStrictPosV2_0.2/FMoEN3/021_T51_full_moe_both_all_token.log
